engine,part,src,dst,count,sum,prob
DDi50E190-60,节气门体总成,518001_6,523000_4,1,18,0.055555556
DDi50E190-60,节气门体总成,518001_6,523005_4,1,18,0.055555556
DDi50E190-60,节气门体总成,518001_6,523036_8,3,18,0.166666667
DDi50E190-60,节气门体总成,518002_6,523036_8,1,1,1
DDi50E190-60,节气门体总成,518003_5,518004_5,43,49,0.87755102
DDi50E190-60,节气门体总成,518003_5,521021_2,1,49,0.020408163
DDi50E190-60,节气门体总成,518003_5,521022_2,1,49,0.020408163
DDi50E190-60,节气门体总成,518003_5,523036_8,4,49,0.081632653
DDi50E190-60,节气门体总成,518004_5,171_1,1,54,0.018518519
DDi50E190-60,节气门体总成,518004_5,518003_5,30,54,0.555555556
DDi50E190-60,节气门体总成,518004_5,518005_5,5,54,0.092592593
DDi50E190-60,节气门体总成,518004_5,520524_2,2,54,0.037037037
DDi50E190-60,节气门体总成,518004_5,523004_4,1,54,0.018518519
DDi50E190-60,节气门体总成,518004_5,523005_4,1,54,0.018518519
DDi50E190-60,节气门体总成,518004_5,523023_12,1,54,0.018518519
DDi50E190-60,节气门体总成,518004_5,523036_8,13,54,0.240740741
DDi50E190-60,节气门体总成,518005_5,518004_5,4,7,0.571428571
DDi50E190-60,节气门体总成,518005_5,523000_4,1,7,0.142857143
DDi50E190-60,节气门体总成,518005_5,523005_4,1,7,0.142857143
DDi50E190-60,节气门体总成,518005_5,523036_8,1,7,0.142857143
DDi50E190-60,节气门体总成,518006_5,1127_0,1,25,0.04
DDi50E190-60,节气门体总成,518006_5,3514_4,1,25,0.04
DDi50E190-60,节气门体总成,518006_5,518001_5,5,25,0.2
DDi50E190-60,节气门体总成,518006_5,51_1,1,25,0.04
DDi50E190-60,节气门体总成,518006_5,520524_2,3,25,0.12
DDi50E190-60,节气门体总成,518006_5,523000_4,2,25,0.08
DDi50E190-60,节气门体总成,518006_5,523005_4,1,25,0.04
DDi50E190-60,节气门体总成,518006_5,523023_12,1,25,0.04
DDi50E190-60,节气门体总成,518006_5,523036_8,10,25,0.4
DDi50E190-60,节气门体总成,518006_6,1127_0,1,13,0.076923077
DDi50E190-60,节气门体总成,518006_6,518001_6,4,13,0.307692308
DDi50E190-60,节气门体总成,518006_6,520524_2,6,13,0.461538462
DDi50E190-60,节气门体总成,518006_6,523005_4,1,13,0.076923077
DDi50E190-60,节气门体总成,518006_6,523036_8,1,13,0.076923077
DDi50E190-60,节气门体总成,518007_5,518010_5,1,2,0.5
DDi50E190-60,节气门体总成,518007_5,523000_4,1,2,0.5
DDi50E190-60,节气门体总成,518007_6,51_1,1,7,0.142857143
DDi50E190-60,节气门体总成,518007_6,523026_12,1,7,0.142857143
DDi50E190-60,节气门体总成,518007_6,523036_8,5,7,0.714285714
DDi50E190-60,节气门体总成,518010_5,790_2,1,2,0.5
DDi50E190-60,节气门体总成,518010_5,790_5,1,2,0.5
DDi50E190-60,节气门体总成,518017_1,132_3,1,32,0.03125
DDi50E190-60,节气门体总成,518017_1,1442_11,1,32,0.03125
DDi50E190-60,节气门体总成,518017_1,167_4,9,32,0.28125
DDi50E190-60,节气门体总成,518017_1,168_4,3,32,0.09375
DDi50E190-60,节气门体总成,518017_1,27_4,1,32,0.03125
DDi50E190-60,节气门体总成,518017_1,3514_4,2,32,0.0625
DDi50E190-60,节气门体总成,518017_1,518151_1,4,32,0.125
DDi50E190-60,节气门体总成,518017_1,523000_4,2,32,0.0625
DDi50E190-60,节气门体总成,518017_1,523004_4,1,32,0.03125
DDi50E190-60,节气门体总成,518017_1,523036_8,4,32,0.125
DDi50E190-60,节气门体总成,518017_1,523041_1,3,32,0.09375
DDi50E190-60,节气门体总成,518017_1,节气门体总成,1,32,0.03125
DDi50E190-60,节气门体总成,518106_5,110_18,1,5,0.2
DDi50E190-60,节气门体总成,518106_5,518106_6,2,5,0.4
DDi50E190-60,节气门体总成,518106_5,51_1,1,5,0.2
DDi50E190-60,节气门体总成,518106_5,523036_8,1,5,0.2
DDi50E190-60,节气门体总成,518106_6,3364_17,1,4,0.25
DDi50E190-60,节气门体总成,518106_6,518106_5,2,4,0.5
DDi50E190-60,节气门体总成,518106_6,520524_2,1,4,0.25
DDi50E190-60,节气门体总成,518107_5,518108_5,1,1,1
DDi50E190-60,节气门体总成,518108_5,518106_5,1,1,1
DDi50E190-60,节气门体总成,518109_5,157_3,1,9,0.111111111
DDi50E190-60,节气门体总成,518109_5,518007_5,2,9,0.222222222
DDi50E190-60,节气门体总成,518109_5,523041_1,1,9,0.111111111
DDi50E190-60,节气门体总成,518109_5,5743_9,1,9,0.111111111
DDi50E190-60,节气门体总成,518109_5,790_2,3,9,0.333333333
DDi50E190-60,节气门体总成,518109_5,790_5,1,9,0.111111111
DDi50E190-60,节气门体总成,518110_13,1241_1,2,84,0.023809524
DDi50E190-60,节气门体总成,518110_13,518111_13,3,84,0.035714286
DDi50E190-60,节气门体总成,518110_13,51_1,5,84,0.05952381
DDi50E190-60,节气门体总成,518110_13,51_5,1,84,0.011904762
DDi50E190-60,节气门体总成,518110_13,520291_22,1,84,0.011904762
DDi50E190-60,节气门体总成,518110_13,520524_2,1,84,0.011904762
DDi50E190-60,节气门体总成,518110_13,521022_2,2,84,0.023809524
DDi50E190-60,节气门体总成,518110_13,523000_4,2,84,0.023809524
DDi50E190-60,节气门体总成,518110_13,523004_4,5,84,0.05952381
DDi50E190-60,节气门体总成,518110_13,523005_4,5,84,0.05952381
DDi50E190-60,节气门体总成,518110_13,523025_12,1,84,0.011904762
DDi50E190-60,节气门体总成,518110_13,523036_8,23,84,0.273809524
DDi50E190-60,节气门体总成,518110_13,790_1,1,84,0.011904762
DDi50E190-60,节气门体总成,518110_13,790_2,13,84,0.154761905
DDi50E190-60,节气门体总成,518110_13,790_5,6,84,0.071428571
DDi50E190-60,节气门体总成,518110_13,790_7,3,84,0.035714286
DDi50E190-60,节气门体总成,518110_13,791_1,7,84,0.083333333
DDi50E190-60,节气门体总成,518110_13,791_5,3,84,0.035714286
DDi50E190-60,节气门体总成,518110_5,1127_1,1,8,0.125
DDi50E190-60,节气门体总成,518110_5,518111_5,3,8,0.375
DDi50E190-60,节气门体总成,518110_5,518112_5,2,8,0.25
DDi50E190-60,节气门体总成,518110_5,518115_5,1,8,0.125
DDi50E190-60,节气门体总成,518110_5,51_1,1,8,0.125
DDi50E190-60,节气门体总成,518111_13,1241_1,1,6,0.166666667
DDi50E190-60,节气门体总成,518111_13,518110_13,1,6,0.166666667
DDi50E190-60,节气门体总成,518111_13,523000_4,1,6,0.166666667
DDi50E190-60,节气门体总成,518111_13,523036_8,1,6,0.166666667
DDi50E190-60,节气门体总成,518111_13,790_2,2,6,0.333333333
DDi50E190-60,节气门体总成,518111_5,1127_1,1,7,0.142857143
DDi50E190-60,节气门体总成,518111_5,518110_5,2,7,0.285714286
DDi50E190-60,节气门体总成,518111_5,518112_5,1,7,0.142857143
DDi50E190-60,节气门体总成,518111_5,518114_5,1,7,0.142857143
DDi50E190-60,节气门体总成,518111_5,518119_5,1,7,0.142857143
DDi50E190-60,节气门体总成,518111_5,523036_8,1,7,0.142857143
DDi50E190-60,节气门体总成,518111_6,523014_8,1,1,1
DDi50E190-60,节气门体总成,518112_5,518110_5,3,37,0.081081081
DDi50E190-60,节气门体总成,518112_5,518111_5,2,37,0.054054054
DDi50E190-60,节气门体总成,518112_5,518113_5,1,37,0.027027027
DDi50E190-60,节气门体总成,518112_5,518114_5,22,37,0.594594595
DDi50E190-60,节气门体总成,518112_5,518115_5,7,37,0.189189189
DDi50E190-60,节气门体总成,518112_5,523036_8,2,37,0.054054054
DDi50E190-60,节气门体总成,518113_13,523010_1,1,1,1
DDi50E190-60,节气门体总成,518113_5,518112_5,1,4,0.25
DDi50E190-60,节气门体总成,518113_5,518114_5,2,4,0.5
DDi50E190-60,节气门体总成,518113_5,518115_5,1,4,0.25
DDi50E190-60,节气门体总成,518113_6,523036_8,1,1,1
DDi50E190-60,节气门体总成,518114_5,168_3,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,518001_6,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,518110_5,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,518112_5,15,36,0.416666667
DDi50E190-60,节气门体总成,518114_5,518113_5,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,518115_5,3,36,0.083333333
DDi50E190-60,节气门体总成,518114_5,518119_5,2,36,0.055555556
DDi50E190-60,节气门体总成,518114_5,518143_5,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,518151_1,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,520243_0,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,523000_4,2,36,0.055555556
DDi50E190-60,节气门体总成,518114_5,523004_4,1,36,0.027777778
DDi50E190-60,节气门体总成,518114_5,523036_8,2,36,0.055555556
DDi50E190-60,节气门体总成,518114_5,523041_1,2,36,0.055555556
DDi50E190-60,节气门体总成,518114_5,789_10,2,36,0.055555556
DDi50E190-60,节气门体总成,518115_13,518113_13,1,4,0.25
DDi50E190-60,节气门体总成,518115_13,523036_8,2,4,0.5
DDi50E190-60,节气门体总成,518115_13,523041_1,1,4,0.25
DDi50E190-60,节气门体总成,518115_5,518112_5,4,16,0.25
DDi50E190-60,节气门体总成,518115_5,518113_5,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,518114_5,4,16,0.25
DDi50E190-60,节气门体总成,518115_5,518119_5,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,518143_5,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,520243_0,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,523004_4,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,5491_5,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,790_10,1,16,0.0625
DDi50E190-60,节气门体总成,518115_5,791_10,1,16,0.0625
DDi50E190-60,节气门体总成,518115_6,523004_4,1,1,1
DDi50E190-60,节气门体总成,518119_5,168_4,1,6,0.166666667
DDi50E190-60,节气门体总成,518119_5,518112_5,1,6,0.166666667
DDi50E190-60,节气门体总成,518119_5,518113_5,1,6,0.166666667
DDi50E190-60,节气门体总成,518119_5,518115_5,2,6,0.333333333
DDi50E190-60,节气门体总成,518119_5,523036_8,1,6,0.166666667
DDi50E190-60,节气门体总成,518123_13,1241_0,1,7,0.142857143
DDi50E190-60,节气门体总成,518123_13,520243_0,1,7,0.142857143
DDi50E190-60,节气门体总成,518123_13,523000_4,1,7,0.142857143
DDi50E190-60,节气门体总成,518123_13,523036_8,4,7,0.571428571
DDi50E190-60,节气门体总成,518143_5,518119_5,2,2,1
DDi50E190-60,节气门体总成,518151_1,167_4,1,34,0.029411765
DDi50E190-60,节气门体总成,518151_1,168_4,4,34,0.117647059
DDi50E190-60,节气门体总成,518151_1,27_4,1,34,0.029411765
DDi50E190-60,节气门体总成,518151_1,518017_1,26,34,0.764705882
DDi50E190-60,节气门体总成,518151_1,51_1,1,34,0.029411765
DDi50E190-60,节气门体总成,518151_1,51_6,1,34,0.029411765
DDi50E190-60,节气门体总成,51_0,1127_0,1,100,0.01
DDi50E190-60,节气门体总成,51_0,1241_0,52,100,0.52
DDi50E190-60,节气门体总成,51_0,51_1,7,100,0.07
DDi50E190-60,节气门体总成,51_0,51_20,10,100,0.1
DDi50E190-60,节气门体总成,51_0,520524_2,1,100,0.01
DDi50E190-60,节气门体总成,51_0,523000_4,4,100,0.04
DDi50E190-60,节气门体总成,51_0,523005_4,2,100,0.02
DDi50E190-60,节气门体总成,51_0,523036_8,16,100,0.16
DDi50E190-60,节气门体总成,51_0,523041_1,2,100,0.02
DDi50E190-60,节气门体总成,51_0,5246_0,5,100,0.05
DDi50E190-60,节气门体总成,51_1,110_18,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,1127_0,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,1127_1,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,1241_1,5,475,0.010526316
DDi50E190-60,节气门体总成,51_1,13107_0,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,132_3,3,475,0.006315789
DDi50E190-60,节气门体总成,51_1,168_4,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,171_3,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,1761_17,3,475,0.006315789
DDi50E190-60,节气门体总成,51_1,21_1,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,2898_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,3251_9,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,3364_7,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,4203_2,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,4364_1,6,475,0.012631579
DDi50E190-60,节气门体总成,51_1,4750_16,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,518001_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,518006_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,518106_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,518109_5,5,475,0.010526316
DDi50E190-60,节气门体总成,51_1,518110_13,6,475,0.012631579
DDi50E190-60,节气门体总成,51_1,518110_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,518123_13,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,51_0,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,51_17,12,475,0.025263158
DDi50E190-60,节气门体总成,51_1,51_5,14,475,0.029473684
DDi50E190-60,节气门体总成,51_1,51_6,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,520243_0,3,475,0.006315789
DDi50E190-60,节气门体总成,51_1,520291_22,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,520522_2,7,475,0.014736842
DDi50E190-60,节气门体总成,51_1,520523_2,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,520524_2,61,475,0.128421053
DDi50E190-60,节气门体总成,51_1,521021_2,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,521022_2,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,521023_2,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,521024_2,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,523000_4,39,475,0.082105263
DDi50E190-60,节气门体总成,51_1,523004_4,23,475,0.048421053
DDi50E190-60,节气门体总成,51_1,523005_4,15,475,0.031578947
DDi50E190-60,节气门体总成,51_1,523010_1,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,523014_8,8,475,0.016842105
DDi50E190-60,节气门体总成,51_1,523025_12,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,523026_12,7,475,0.014736842
DDi50E190-60,节气门体总成,51_1,523036_8,101,475,0.212631579
DDi50E190-60,节气门体总成,51_1,523041_1,11,475,0.023157895
DDi50E190-60,节气门体总成,51_1,524000_7,2,475,0.004210526
DDi50E190-60,节气门体总成,51_1,639_11,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,789_10,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,789_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,790_1,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,790_2,48,475,0.101052632
DDi50E190-60,节气门体总成,51_1,790_5,31,475,0.065263158
DDi50E190-60,节气门体总成,51_1,790_7,5,475,0.010526316
DDi50E190-60,节气门体总成,51_1,791_1,7,475,0.014736842
DDi50E190-60,节气门体总成,51_1,791_2,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,791_5,6,475,0.012631579
DDi50E190-60,节气门体总成,51_1,792_1,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,792_5,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,98_4,1,475,0.002105263
DDi50E190-60,节气门体总成,51_1,节气门体总成,4,475,0.008421053
DDi50E190-60,节气门体总成,51_17,1761_18,1,100,0.01
DDi50E190-60,节气门体总成,51_17,4203_2,1,100,0.01
DDi50E190-60,节气门体总成,51_17,51_1,16,100,0.16
DDi50E190-60,节气门体总成,51_17,51_5,1,100,0.01
DDi50E190-60,节气门体总成,51_17,520524_2,23,100,0.23
DDi50E190-60,节气门体总成,51_17,521022_2,1,100,0.01
DDi50E190-60,节气门体总成,51_17,521023_2,1,100,0.01
DDi50E190-60,节气门体总成,51_17,523010_1,13,100,0.13
DDi50E190-60,节气门体总成,51_17,523023_12,1,100,0.01
DDi50E190-60,节气门体总成,51_17,523026_12,1,100,0.01
DDi50E190-60,节气门体总成,51_17,523036_8,11,100,0.11
